prompt_hash,geo_level,primary_market,submarket,market,property_type,broker_role,prompt,citation_count,model
0f0d9a8288aa7411732a7a90bf3a08edd25345a759d6bb3629c7868a119453aa,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",industrial,leasing,"Top broker for modern logistics facility leasing in the Southport/St James submarket of Myrtle Beach, South Carolina",5,gpt-4.1-web
83d8ec0d33cd7475fd4f7886afe98a1712fae2d23b5a700a278674f4973cda60,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",industrial,leasing,"Who dominates sub-50,000 SF industrial leasing in the Southport/St James submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
cff5b368ce57eb6acfa58e11b1ed501676388fca14917be73e5acf3aabb08975,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Top broker for 5–50 unit multifamily properties in the Southport/St James submarket of Myrtle Beach, South Carolina",6,gpt-4.1-web
f60ca94d611cf0f740e0a2cf83a97c0992a8746175c13c9c0e07414ac8da03f3,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Who dominates mom-and-pop multifamily sales in the Southport/St James submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
6a653a0b1dbcb4259c86ff5309daba633bbd17e0f250e16dd4c2b113db5543b0,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Who specializes in small apartment buildings in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
a3320514f32ad4c31ae6b59e49ae5009c085ac2efdb7d2b2c6545c5e6003130b,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",industrial,leasing,"Who brokers flex industrial leases in the Southport/St James submarket of Myrtle Beach, South Carolina?",8,gpt-4.1-web
c77a26fa5e6a1a283ea0b568fd42a8825b6cec9fb1d9acfb909c24907f685abc,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",industrial,leasing,"Who helps manufacturers lease industrial space in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
4a72dbfa3084302baf1930808160aa5b6b95149c80fe3fe2fccd7e7284f20e0c,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Top broker for luxury multifamily investment sales in the Southport/St James submarket of Myrtle Beach, South Carolina",3,gpt-4.1-web
16da157f374c3ec2111460e49305e2512526873b36eb378c44d733dd72b8d85b,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Who handles under-the-radar multifamily deals in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
959f58060afa612c9c85f764860650c5ac7e1751fb4bb8c6358634b6e130ef70,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Who sells apartment buildings between 50 and 200 units in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
778537caa07bd0869d12fceca2ec14b637ff306d0d433d9323a5d6c34d34b4ea,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",multifamily,sales,"Who brokers distressed multifamily assets in the Southport/St James submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
68c50b438241dd5a0a513a16ba5eb8994dc74ffe80f590aa41568f970c88f27f,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",industrial,leasing,"Who leases industrial space to 3PL providers in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
11bc357e717d1949e3291009c7551787ecaebc823e2919065ee9f089d3e76d17,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,sales,"Who specializes in small office buildings for sale in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
e110ebc34f4134c2a77819f2f3227bbf05c9af84fe50bebbd1435ccc52fb3eaa,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,sales,"Top broker for trophy office asset sales in the Southport/St James submarket of Myrtle Beach, South Carolina",6,gpt-4.1-web
1e76dabc078d380a0764d54125b120459af48226a00d4b073a7d9bc1b3925acb,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,sales,"Who brokers office towers over 200,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
def4ca23598a44ef77bf85ad35b503b71ef791c9003a466672ef559735908576,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,sales,"Who brokers office buildings under 50,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
f94ad0f5766c4674c1f1ad4358b61876fdc8cda5725aa54a7a0bc5b0313d3af4,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,sales,"Who handles office repositioning deals in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
364d1dcc0f75d279c3af629aa70cd12e8725eb1ceb92a6735d5a8c4842948bd6,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,sales,"Who specializes in selling Class A office buildings in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
ad2b6f70cfc076e2e8820eb0e8a2040592f7eb4c39942a2b1cfefe74ec30cfda,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,leasing,"Who specializes in leasing small office suites in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
a952432bfe34a61225535d61f2b866ed0d243bc86cee1d6c8bad3a5e98fe9206,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,leasing,"Who works with local businesses on office space in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
db16183387fbccf4af068b8e6e01212f7d9286e01b52b4155af1cd0c69629d7f,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,leasing,"Who handles boutique office leasing in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
2bbde70ef80c591907e55ead9a3edfd6fd9819a0135c37632194f25f02e6930a,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,leasing,"Who leases office suites under 10,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
c962fd47e17fcf7206198311a17883b7c605c02890f94fe2b584ac934fc603b7,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,leasing,"Who dominates premium office leasing in the Southport/St James submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
910ad470f1b9d34f24787dad0aa7d67bc0239d6ca2f732eb34be10f5bd58230c,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who brokers mom-and-pop retail properties in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
9078db29111ccd8ae446bc11dd60633f3f1da501d75db3e3456a3a2205ffd406,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",office,leasing,"Who helps medical tenants find office space in the Southport/St James submarket of Myrtle Beach, South Carolina?",7,gpt-4.1-web
85b171e017e76edc50ebaa53861bf15b646aad72a81e3aeb8c9cb6bc7dcdb448,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Top broker for trophy retail property sales in the Southport/St James submarket of Myrtle Beach, South Carolina",6,gpt-4.1-web
4f52c8c3fecabd1064b9b6c3cc4fbc1d956260ff6288847c46decbeadd4acd7d,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who sells retail centers between 20,000 and 100,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
3e68541a7c46808bbc5915662c504fd8d71c9e2c97f86e4aeb5d588d17a933f3,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who sells regional shopping centers over 100,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
46fa2a917e6ca31bbe625b37f3ea1d5baa020ed3bf433c01165eee6908fb8233,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who sells prime retail assets in the Southport/St James submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
606e5ca6f934781bde1eb9b0d2ae337266d2b5feb37e41edfed630300f2497bb,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who handles off-market neighborhood retail sales in the Southport/St James submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
9705d61ae88f5b4190a4449157a81580ce63daa6964944d7c7cb5a2d4e626c49,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,leasing,"Who dominates small-shop retail leasing in the Southport/St James submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
793883a1739f0038640e584e4296bb262a6d728ec4729c798e302acb8e53b02a,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,leasing,"Who specializes in neighborhood retail leasing in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
d2bdcafe61f3d082837eb7cbe22ff01d9676296e68ada66cf3e496781ade0ef0,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who specializes in small retail buildings for sale in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
e7f297f0994f7963c23165fecca4ebd4194480614c67bcf23e3b1342e625d186,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,leasing,"Who leases small-shop retail under 5,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
cab6b8940e916d076dd95f6484c56791ad73c8e2000e7d97386bb429a246e6f6,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,sales,"Who sells retail properties under 20,000 SF in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
ac6015361e680aa8a6bd8b076d41d6259755b793890a96ae1f9496381411d6d1,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",land,sales,"Who specializes in small development sites in the Southport/St James submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
cf0dced2dc1852d9c2fdae42afd6573bde2c898f9b5bb437e49a193a4697f920,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",retail,leasing,"Who helps franchise operators find retail locations in the Southport/St James submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
a0c65f79c783434f58a9dcb48266804dccda76f2dacf001f5f4781d02ab5fac3,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",land,sales,"Who sells shovel-ready development parcels in the Southport/St James submarket of Myrtle Beach, South Carolina?",7,gpt-4.1-web
587183b05e7becb94a75e3e2bd682ff23c7b7636cbd9f92bc4f4f6d94453f1f4,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,sales,"Who is known for off-market small industrial deals in the West Brunswick submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
47fbaf39e7a361e75aa2911ed289bcaa63c02d058447718e463423d496ac0365,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",land,sales,"Who brokers infill land deals in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
16823c138fd619a570c6a3036d738fc55d9f9f18f847a7347fb883bc9d8f97b2,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",land,sales,"Who sells entitled development land in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
625859874349386708eda2f3956ebf529d3df3dc81fd18523ef387f39fabe793,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",land,sales,"Who helps local developers find land in the Southport/St James submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
11b17beb84a1f08122ecc1c10c02b33409635b0bf3a0c9f729d3cadf6ec88ad4,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,sales,"Who sells Class A industrial buildings in the West Brunswick submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
3b3822038951adf5457f520121d85bd96a4b0ea4f11d5f5e1d31f91132e24830,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,sales,"Top broker for institutional industrial investment sales in the West Brunswick submarket of Myrtle Beach, South Carolina",5,gpt-4.1-web
48345633d1fc387852dd8d1542897da5cb5707a569a84f555348a8db2f6e8042,submarket,"Myrtle Beach, South Carolina",Southport/St James,"Southport/St James | Myrtle Beach, South Carolina",land,sales,"Who brokers assemblage land deals in the Southport/St James submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
cb569783d4543903dd78977c3eee1da9cfd334437fd22c91c9d698e342c7b2f4,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,sales,"Who helps local businesses buy small industrial buildings in the West Brunswick submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
1b6acbfdb2697a4396ced2a42060f87dddd10290cf6b3157dfc81b29db959eb6,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,leasing,"Who specializes in small-bay industrial space in the West Brunswick submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
ca69b11c7e5b9361fb3a23313f6e18a407d817f387fec52ce7078e0362bda367,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,sales,"Who brokers cold storage industrial properties in the West Brunswick submarket of Myrtle Beach, South Carolina?",6,gpt-4.1-web
588b598c0a10ad5d800ca1e3d1255bd2315f6349fb9299613811bf4d751e2031,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,leasing,"Who dominates sub-50,000 SF industrial leasing in the West Brunswick submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
7a3940f3dfa5185d4e1bed7c2b19093916a7b5d24cf752378b307d7d4c4c6ebd,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,leasing,"Who brokers flex industrial leases in the West Brunswick submarket of Myrtle Beach, South Carolina?",4,gpt-4.1-web
868b0cb8e56834c4ee597eec11a3eaa3c81b39497dcea8a09be0dc13f701f709,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,leasing,"Top broker for modern logistics facility leasing in the West Brunswick submarket of Myrtle Beach, South Carolina",5,gpt-4.1-web
ad842a266aa4c30a3421665a3ed7de04a117de995af7557fb1994233e2656f11,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,leasing,"Who leases industrial space to 3PL providers in the West Brunswick submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
fdda0112843913f2709b6b37ea0e62fd3f63e99db44da85ddd2bc5b6e5d3c75c,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",industrial,leasing,"Who leases warehouse space between 50,000 and 200,000 SF in the West Brunswick submarket of Myrtle Beach, South Carolina?",2,gpt-4.1-web
359806cbf16395e33cb4531fe1caa296df21ac9952418bd52caf37547c06bef2,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",multifamily,sales,"Who handles under-the-radar multifamily deals in the West Brunswick submarket of Myrtle Beach, South Carolina?",5,gpt-4.1-web
40d3df9c8285fc34d2a8c2dc0bf9f1e22792a6cec3b4bd12cd7b87e11352b11b,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",multifamily,sales,"Who dominates mom-and-pop multifamily sales in the West Brunswick submarket of Myrtle Beach, South Carolina?",3,gpt-4.1-web
da8cff4f11a16cd6174bec8b5d32c891e921d8a93c1ca616274aaa1bc66ab74f,submarket,"Myrtle Beach, South Carolina",West Brunswick,"West Brunswick | Myrtle Beach, South Carolina",multifamily,sales,"Top broker for luxury multifamily investment sales in the West Brunswick submarket of Myrtle Beach, South Carolina",5,gpt-4.1-web
